,Review,flair_labels
531,eager try product finally arrived last night used twice combination products well past month however managed make eyes puffyred using irritation stop using immediately shame love ingredients reactive skin im sure small physical exfoliants wise would dream cleanser consistency texture beautiful evidently gift know doesnt work skin anyone else similar reaction would recommend something else try,0
532,order never delivered sent query never received reply company stole cur>30,0
533,squeaky clean,0
534,horrible reaction probably fragrance 15 weeks later skin still red blistered,0
535,kept reading rave reviews tried dont think anything particularly wrong cleans face well use second step didnt particularly care smell try something else finish bottle love oil cleanser need find something step two like much,0
536,graded missha first treatment essence wasnt bad didnt make breakout really anything didnt notice big small change skin drying think getting moisture needed ended giving daughter loves combination skin shes lot younger feel better suited skin,0
537,knew toner could gentle moisturising really helped essence absorb better skin great anyway helps remove leftover grime face smells great well dream come true oilycombo skin,1
538,noticeably hydrated plump skin easy use adding daily routine,1
539,ive hunting products refine skincare routine ive narrowed serums cleansing balm toner exfoliant im working good face wash 2nd cleanse moisturizer idk skin seems hate etude house soon jung products ive tried either makes skin burn cause massive abnormal breakouts thankfully soko glam helpful im almost done search thank chill returns far,0
540,truly great kit admit initially little overwhelmed sheer amount products may may google order apply several times used week half skin noticeably brighter makeup wears much smoothly complaints particular product absorb quickly irritated skin way might little bit pricier side considering quality products receiving would without doubt recommend looking splurge little,1
541,complaint product needs sold larger size would like buy bulk could perfect simple moisturizing use morning moisturizer glides effortlessly sinks skin also find works well sunscreen sometimes moisturizing make harder rub sunscreen scent someone sensitive smell greatly appreciate,1
542,patches didnt anything pimple says extracts impurities creates moist environment thing extracted tiny hairs face pimple stayed dont think healed faster slower patch ive used patches like worked much better brand unfortunate received product free influenster testing purposes wish loved like different sizes tho small really useful,0
